ac_no,ac_name_x,regions,caste,locality,district,s_no,candidate_name,party,evm_votes,postal_votes,votes,vote_share,st_name,st_no,ac_name_y,constituency_code,position,total_votes,margin,margin_percent,vote_share_percent,margin_buckets_percent,margin_buckets_votes
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,4,SUDHA SHIVARAMEGOWDA,Bharatiya Janata Party,7683,86,7769,4.04,Karnataka,S10,Nagamangala,191,3.0,192146,4476.0,2.329478625628428,4.043279589478834,(0-5),Between 1000 & 5000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,12,B.M. MALLIKARJUN (FIGHTER RAVI),Independent,3275,18,3293,1.71,Karnataka,S10,Nagamangala,191,4.0,192146,2442.0,1.2709085799340085,1.7138009638504055,(0-5),Between 1000 & 5000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,3,YOGESH.B,Aam Aadmi Party,850,1,851,0.44,Karnataka,S10,Nagamangala,191,5.0,192146,197.0,0.1025262040323504,0.44289238391639685,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,8,ARAVIND SREENIVAS PRAJAKEEYA,Uttama Prajaakeeya Party,653,1,654,0.34,Karnataka,S10,Nagamangala,191,6.0,192146,68.0,0.03538975570659811,0.34036617988404655,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,2,K.H.MAHADEVA,Bahujan Samaj Party,575,11,586,0.3,Karnataka,S10,Nagamangala,191,7.0,192146,9.0,0.0046839382552850434,0.3049764241774484,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,15,NOTA,None of the Above,574,3,577,0.3,Karnataka,S10,Nagamangala,191,8.0,192146,95.0,0.04944157047245324,0.30029248592216334,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,10,N.S.ASHOKA,Independent,480,2,482,0.25,Karnataka,S10,Nagamangala,191,9.0,192146,202.0,0.1051283919519532,0.2508509154497101,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,6,YOGANANDA MURTHY,Indian Movement Party,280,0,280,0.15,Karnataka,S10,Nagamangala,191,10.0,192146,16.0,0.008327001342728967,0.1457225234977569,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,11,PRAKASH.M.L,Independent,264,0,264,0.14,Karnataka,S10,Nagamangala,191,11.0,192146,73.0,0.03799194362620091,0.13739552215502795,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,7,G.M. RAMESH,Karnataka Rashtra Samithi,190,1,191,0.1,Karnataka,S10,Nagamangala,191,12.0,192146,55.0,0.02862406711563082,0.09940357852882703,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,9,ANIKETHAN GOWDA,Independent,134,2,136,0.07,Karnataka,S10,Nagamangala,191,13.0,192146,20.0,0.010408751678411208,0.07077951141319622,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,14,T.SURESH,Independent,109,7,116,0.06,Karnataka,S10,Nagamangala,191,14.0,192146,23.0,0.01197006443017289,0.06037075973478501,(0-5),Less than 1000
191,Nagamangala,Old Mysor,Vokkaliga,Rural,Mandya ,13,YOGESH,Independent,92,1,93,0.05,Karnataka,S10,Nagamangala,191,15.0,192146,,,0.04840069530461212,(>20),>20000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,4,H.T.MANJU,Janata Dal  (Secular),79844,802,80646,42.55,Karnataka,S10,Krishnarajpet,192,1.0,189545,22344.0,11.788229707984911,42.54715239125274,(10-20),>20000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,1,B.L.DEVARAJA,Indian National Congress,57939,363,58302,30.76,Karnataka,S10,Krishnarajpet,192,2.0,189545,20151.0,10.631248516183492,30.758922683267826,(10-20),>20000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,2,NARAYANGOWDA,Bharatiya Janata Party,37793,358,38151,20.13,Karnataka,S10,Krishnarajpet,192,3.0,189545,29654.0,15.644833680656308,20.127674167084333,(10-20),>20000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,8,CHANDAN GOWDA.K,Independent,8460,37,8497,4.48,Karnataka,S10,Krishnarajpet,192,4.0,189545,6885.0,3.632382811469572,4.4828404864280245,(0-5),Between 5000 & 10000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,3,BASTHI PRADEEPA,Bahujan Samaj Party,1587,25,1612,0.85,Karnataka,S10,Krishnarajpet,192,5.0,189545,825.0,0.43525284233295525,0.8504576749584531,(0-5),Less than 1000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,5,SHIVANNA,Aam Aadmi Party,785,2,787,0.42,Karnataka,S10,Krishnarajpet,192,6.0,189545,74.0,0.03904086100925901,0.4152048326254979,(0-5),Less than 1000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,9,NOTA,None of the Above,711,2,713,0.38,Karnataka,S10,Krishnarajpet,192,7.0,189545,284.0,0.14983249360310216,0.3761639716162389,(0-5),Less than 1000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,7,VIJAYARAMU H.J(SARANGI),Uttama Prajaakeeya Party,425,4,429,0.23,Karnataka,S10,Krishnarajpet,192,8.0,189545,21.0,0.011079163259384316,0.22633147801313672,(0-5),Less than 1000
192,Krishnarajpet,Old Mysor,Vokkaliga,Rural,Mandya ,6,KISHORA A.C,Karnataka Rashtra Samithi,406,2,408,0.22,Karnataka,S10,Krishnarajpet,192,9.0,189545,,,0.21525231475375242,(>20),>20000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,3,C.N. BALAKRISHNA,Janata Dal  (Secular),84511,1157,85668,48.93,Karnataka,S10,Shravanabelagola,193,1.0,175067,6645.0,3.7956896502481907,48.93440796952024,(0-5),Between 5000 & 10000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,1,M.A. GOPALASWAMY,Indian National Congress,78416,607,79023,45.14,Karnataka,S10,Shravanabelagola,193,2.0,175067,73375.0,41.912524919031,45.138718319272044,(>20),>20000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,2,CHIDHANANDA C.R,Bharatiya Janata Party,5585,63,5648,3.23,Karnataka,S10,Shravanabelagola,193,3.0,175067,4750.0,2.7132469283188723,3.226193400241051,(0-5),Between 1000 & 5000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,4,MANJEGOWDA BADAKANAHALLI,Aam Aadmi Party,894,4,898,0.51,Karnataka,S10,Shravanabelagola,193,4.0,175067,119.0,0.06797397567788332,0.5129464719221783,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,6,KIRAN T.K,Uttama Prajaakeeya Party,771,8,779,0.44,Karnataka,S10,Shravanabelagola,193,5.0,175067,112.0,0.06397550652036078,0.444972496244295,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,13,NOTA,None of the Above,659,8,667,0.38,Karnataka,S10,Shravanabelagola,193,6.0,175067,128.0,0.07311486459469803,0.38099698972393425,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,12,DR|| SUBRAMANYA MUDRABETTU,Independent,526,13,539,0.31,Karnataka,S10,Shravanabelagola,193,7.0,175067,19.0,0.010852987713275489,0.30788212512923624,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,5,R. RAJU KUNDURU,Bahujan Samaj Party,512,8,520,0.3,Karnataka,S10,Shravanabelagola,193,8.0,175067,105.0,0.05997703736283823,0.2970291374159607,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,11,H.M. RAVI HULLENAHALLI,Independent,413,2,415,0.24,Karnataka,S10,Shravanabelagola,193,9.0,175067,117.0,0.06683155591859118,0.23705210005312252,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,8,H.D. REVANNA,Purvanchal Mahapanchayat,296,2,298,0.17,Karnataka,S10,Shravanabelagola,193,10.0,175067,67.0,0.03827106193628725,0.17022054413453133,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,10,NATARAJ POOMADIHALI,Independent,221,10,231,0.13,Karnataka,S10,Shravanabelagola,193,11.0,175067,10.0,0.005712098796460784,0.1319494821982441,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,7,PAVITHRA J.K,Kalyana Rajya Pragathi Paksha,218,3,221,0.13,Karnataka,S10,Shravanabelagola,193,12.0,175067,61.0,0.034843802658410784,0.1262373834017833,(0-5),Less than 1000
193,Shravanabelagola,Old Mysor,Vokkaliga,Rural,Hassan ,9,SHIVAKUMARA,Karnataka Rashtra Samithi,160,0,160,0.09,Karnataka,S10,Shravanabelagola,193,13.0,175067,,,0.09139358074337255,(>20),>20000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,2,K.M. SHIVALINGE GOWDA,Indian National Congress,97099,1276,98375,52.86,Karnataka,S10,Arsikere,194,1.0,186111,20177.0,10.841379606793796,52.858240512382395,(10-20),>20000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,3,N.R. SANTHOSH,Janata Dal  (Secular),77006,1192,78198,42.02,Karnataka,S10,Arsikere,194,2.0,186111,71660.0,38.50390358442005,42.0168609055886,(>20),>20000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,1,G.V.T. BASAVARAJA,Bharatiya Janata Party,6456,82,6538,3.51,Karnataka,S10,Arsikere,194,3.0,186111,5747.0,3.0879421420550104,3.51295732116855,(0-5),Between 5000 & 10000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,5,NAVEENA S.K. (SHANEGERE NAVEEN),Uttama Prajaakeeya Party,784,7,791,0.43,Karnataka,S10,Arsikere,194,4.0,186111,121.0,0.06501496418803832,0.42501517911353975,(0-5),Less than 1000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,4,UMESH BELAGUMBA,Karnataka Rashtra Samithi,668,2,670,0.36,Karnataka,S10,Arsikere,194,5.0,186111,53.0,0.028477628941868026,0.36000021492550144,(0-5),Less than 1000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,8,NOTA,None of the Above,617,0,617,0.33,Karnataka,S10,Arsikere,194,6.0,186111,151.0,0.08113437679664286,0.33152258598363343,(0-5),Less than 1000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,6,HOLEYAPPA G,Lok Shakti,464,2,466,0.25,Karnataka,S10,Arsikere,194,7.0,186111,10.0,0.005373137536201515,0.25038820918699056,(0-5),Less than 1000
194,Arsikere,Central Karnataka,Vokkaliga,Rural,Hassan ,7,D. KISHOR KUMAR,Independent,455,1,456,0.25,Karnataka,S10,Arsikere,194,8.0,186111,,,0.24501507165078903,(>20),>20000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,5,H.K. SURESH (HULLALLI SURESH),Bharatiya Janata Party,62628,943,63571,38.76,Karnataka,S10,Belur,195,1.0,164021,7736.0,4.716469232598265,38.75784198364843,(0-5),Between 5000 & 10000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,4,B. SHIVARAMU,Indian National Congress,55221,614,55835,34.04,Karnataka,S10,Belur,195,2.0,164021,16942.0,10.329165167874846,34.04137275105017,(10-20),Between 10000 & 20000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,3,K.S. LINGESHA,Janata Dal  (Secular),38446,447,38893,23.71,Karnataka,S10,Belur,195,3.0,164021,37373.0,22.785496979045366,23.712207583175324,(>20),>20000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,1,GANGADHAR BAHUJAN,Bahujan Samaj Party,1507,13,1520,0.93,Karnataka,S10,Belur,195,4.0,164021,510.0,0.31093579480676253,0.926710604129959,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,2,H.P. PARVATHE GOWDA,Aam Aadmi Party,1009,1,1010,0.62,Karnataka,S10,Belur,195,5.0,164021,243.0,0.14815176105498687,0.6157748093231964,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,13,NOTA,None of the Above,740,27,767,0.47,Karnataka,S10,Belur,195,6.0,164021,204.0,0.12437431792270501,0.46762304826820955,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,12,MAHESH B.R,Independent,549,14,563,0.34,Karnataka,S10,Belur,195,7.0,164021,88.0,0.05365166655489236,0.34324873034550457,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,6,ADESHA CHOWDANAHALLI,Karnataka Rashtra Samithi,469,6,475,0.29,Karnataka,S10,Belur,195,8.0,164021,47.0,0.028654867364544784,0.2895970637906122,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,9,PARAMESHA N.M,Independent,428,0,428,0.26,Karnataka,S10,Belur,195,9.0,164021,134.0,0.08169685589040428,0.2609421964260674,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,11,JAVAGAL MALLIKARJUN D.R,Independent,294,0,294,0.18,Karnataka,S10,Belur,195,10.0,164021,8.0,0.004877424232262942,0.1792453405356631,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,10,HANIKE PRADEEPA,Independent,284,2,286,0.17,Karnataka,S10,Belur,195,11.0,164021,61.0,0.03719035977100493,0.17436791630340018,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,8,DINESH GOWRIRAM,Independent,225,0,225,0.14,Karnataka,S10,Belur,195,12.0,164021,71.0,0.043287140061333614,0.13717755653239525,(0-5),Less than 1000
195,Belur,Central Karnataka,Lingayat,Rural,Hassan ,7,D.D. LOKESH DEVIHALLI,Republican Party of India (Karnataka),153,1,154,0.09,Karnataka,S10,Belur,195,13.0,164021,,,0.09389041647106162,(>20),>20000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,5,Swaroop Prakash,Janata Dal  (Secular),84005,1171,85176,49.8,Karnataka,S10,Hassan,196,1.0,171038,7854.0,4.591962020135877,49.799459769174106,(0-5),Between 5000 & 10000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,1,Preetham J. Gowda,Bharatiya Janata Party,75110,2212,77322,45.21,Karnataka,S10,Hassan,196,2.0,171038,73017.0,42.690513219284604,45.207497749038225,(>20),>20000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,4,Banavase Rangaswamy,Indian National Congress,4241,64,4305,2.52,Karnataka,S10,Hassan,196,3.0,171038,3004.0,1.7563348495655935,2.516984529753622,(0-5),Between 1000 & 5000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,3,Agile Yogish,Aam Aadmi Party,1299,2,1301,0.76,Karnataka,S10,Hassan,196,4.0,171038,389.0,0.2274348390416165,0.7606496801880285,(0-5),Less than 1000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,7,Swaroopa B. M,Purvanchal Mahapanchayat,905,7,912,0.53,Karnataka,S10,Hassan,196,5.0,171038,24.0,0.014031969503852944,0.5332148411464119,(0-5),Less than 1000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,10,NOTA,None of the Above,848,40,888,0.52,Karnataka,S10,Hassan,196,6.0,171038,425.0,0.24848279329739592,0.5191828716425589,(0-5),Less than 1000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,2,H. B. Mallaiah,Bahujan Samaj Party,455,8,463,0.27,Karnataka,S10,Hassan,196,7.0,171038,11.0,0.006431319355932601,0.2707000783451631,(0-5),Less than 1000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,6,V. Ramesh Bhuvanahalli,Karnataka Rashtra Samithi,452,0,452,0.26,Karnataka,S10,Hassan,196,8.0,171038,313.0,0.18300026894608215,0.26426875898923047,(0-5),Less than 1000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,9,H. V.  Swamy,Independent,139,0,139,0.08,Karnataka,S10,Hassan,196,9.0,171038,59.0,0.034495258363638495,0.08126849004314832,(0-5),Less than 1000
196,Hassan,Old Mysor,Vokkaliga,Semi Urban,Hassan ,8,R. G. Sathisha Ramadevarapura,Independent,80,0,80,0.05,Karnataka,S10,Hassan,196,10.0,171038,,,0.04677323167950982,(>20),>20000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,4,H.D. REVANNA,Janata Dal  (Secular),86907,1196,88103,47.51,Karnataka,S10,Holenarasipur,197,1.0,185444,3152.0,1.6997044930005825,47.509221112573066,(0-5),Between 1000 & 5000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,5,SHREYAS M PATEL,Indian National Congress,84149,802,84951,45.81,Karnataka,S10,Holenarasipur,197,2.0,185444,80101.0,43.19417182545674,45.80951661957249,(>20),>20000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,3,G. DEVARAJEGOWDA,Bharatiya Janata Party,4764,86,4850,2.62,Karnataka,S10,Holenarasipur,197,3.0,185444,2425.0,1.307672397057872,2.615344794115744,(0-5),Between 1000 & 5000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,1,GEETHA SHIVASWAMY,Aam Aadmi Party,2421,4,2425,1.31,Karnataka,S10,Holenarasipur,197,4.0,185444,364.0,0.19628567114600634,1.307672397057872,(0-5),Less than 1000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,7,H.D. REVANNA,Purvanchal Mahapanchayat,2058,3,2061,1.11,Karnataka,S10,Holenarasipur,197,5.0,185444,910.0,0.49071417786501587,1.1113867259118657,(0-5),Less than 1000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,6,B.K. NAGARAJA,Karnataka Rashtra Samithi,1149,2,1151,0.62,Karnataka,S10,Holenarasipur,197,6.0,185444,391.0,0.21084532257716615,0.6206725480468497,(0-5),Less than 1000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,9,NOTA,None of the Above,755,5,760,0.41,Karnataka,S10,Holenarasipur,197,7.0,185444,66.0,0.03559025905394621,0.4098272254696836,(0-5),Less than 1000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,2,THARESHA H.S,Bahujan Samaj Party,683,11,694,0.37,Karnataka,S10,Holenarasipur,197,8.0,185444,245.0,0.13211535557904275,0.3742369664157374,(0-5),Less than 1000
197,Holenarasipur,Old Mysor,Vokkaliga,Rural,Hassan ,8,D.R. RANGASWAMY,Independent,446,3,449,0.24,Karnataka,S10,Holenarasipur,197,9.0,185444,,,0.24212161083669465,(>20),>20000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,2,A. MANJU,Janata Dal  (Secular),73605,1038,74643,38.49,Karnataka,S10,Arkalgud,198,1.0,193941,19605.0,10.108744411960338,38.48747815057156,(10-20),Between 10000 & 20000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,9,M.T. KRISHNEGOWDA,Independent,54160,878,55038,28.38,Karnataka,S10,Arkalgud,198,2.0,193941,19091.0,9.843715356732202,28.378733738611228,(5-10),Between 10000 & 20000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,4,H.P. SRIDHARGOWDA,Indian National Congress,35731,216,35947,18.54,Karnataka,S10,Arkalgud,198,3.0,193941,16372.0,8.44174259181916,18.535018381879027,(5-10),Between 10000 & 20000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,3,H. YOGARAMESHA,Bharatiya Janata Party,19385,190,19575,10.09,Karnataka,S10,Arkalgud,198,4.0,193941,17193.0,8.865067211162158,10.093275790059863,(5-10),Between 10000 & 20000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,5,HARISH ATHNI,Bahujan Samaj Party,2367,15,2382,1.23,Karnataka,S10,Arkalgud,198,5.0,193941,360.0,0.18562346280569864,1.228208578897706,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,1,B.T. JAVAREGOWDA,Aam Aadmi Party,2011,11,2022,1.04,Karnataka,S10,Arkalgud,198,6.0,193941,1302.0,0.67133819048061,1.0425851160920074,(0-5),Between 1000 & 5000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,8,SHIVARAJA G.R,Uttama Prajaakeeya Party,709,11,720,0.37,Karnataka,S10,Arkalgud,198,7.0,193941,96.0,0.049499590081519634,0.37124692561139727,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,16,NOTA,None of the Above,620,4,624,0.32,Karnataka,S10,Arkalgud,198,8.0,193941,49.0,0.025265415770775648,0.3217473355298776,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,6,KESHAVAMURTHY H.T,Karnataka Rashtra Samithi,569,6,575,0.3,Karnataka,S10,Arkalgud,198,9.0,193941,20.0,0.01031241460031659,0.296481919759102,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,15,SRINIVASA M.G,Independent,553,2,555,0.29,Karnataka,S10,Arkalgud,198,10.0,193941,82.0,0.04228089986129802,0.2861695051587854,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,13,M.C. VISHWANATHA BISALAHALLI,Independent,472,1,473,0.24,Karnataka,S10,Arkalgud,198,11.0,193941,87.0,0.04485900351137717,0.2438886052974874,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,11,PUNEETH B.R,Independent,373,13,386,0.2,Karnataka,S10,Arkalgud,198,12.0,193941,5.0,0.0025781036500791476,0.19902960178611023,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,10,PUTTARAJA,Independent,380,1,381,0.2,Karnataka,S10,Arkalgud,198,13.0,193941,87.0,0.04485900351137717,0.19645149813603108,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,14,M.R. SHIVANNA,Independent,292,2,294,0.15,Karnataka,S10,Arkalgud,198,14.0,193941,104.0,0.05362455592164627,0.15159249462465388,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,7,MANJUNATHA H.P,Bharatiya Dr. B.R.Ambedkar Janta Party,190,0,190,0.1,Karnataka,S10,Arkalgud,198,15.0,193941,54.0,0.027843519420854796,0.09796793870300761,(0-5),Less than 1000
198,Arkalgud,Old Mysor,Vokkaliga,Rural,Hassan ,12,VIJAYA BHARATHI,Independent,134,2,136,0.07,Karnataka,S10,Arkalgud,198,16.0,193941,,,0.07012441928215282,(>20),>20000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,4,CEMENT MANJU,Bharatiya Janata Party,58073,531,58604,35.54,Karnataka,S10,Sakleshpur,199,1.0,164898,2056.0,1.2468313745466895,35.539545658528304,(0-5),Between 1000 & 5000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,1,KUMARASWAMY H.K,Janata Dal  (Secular),56113,435,56548,34.29,Karnataka,S10,Sakleshpur,199,2.0,164898,13737.0,8.330604373612779,34.29271428398161,(5-10),Between 10000 & 20000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,3,MURALI MOHAN,Indian National Congress,42613,198,42811,25.96,Karnataka,S10,Sakleshpur,199,3.0,164898,41275.0,25.030624992419558,25.962109910368834,(>20),>20000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,5,D. SHIVAMMA,Bahujan Samaj Party,1522,14,1536,0.93,Karnataka,S10,Sakleshpur,199,4.0,164898,305.0,0.1849628255042511,0.9314849179492777,(0-5),Less than 1000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,11,NOTA,None of the Above,1226,5,1231,0.75,Karnataka,S10,Sakleshpur,199,5.0,164898,229.0,0.13887372800155248,0.7465220924450267,(0-5),Less than 1000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,2,K.S. PAVAN KUMAR,Aam Aadmi Party,998,4,1002,0.61,Karnataka,S10,Sakleshpur,199,6.0,164898,2.0,0.0012128709869131222,0.6076483644434741,(0-5),Less than 1000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,7,PRATHAP K.A,Uttama Prajaakeeya Party,990,10,1000,0.61,Karnataka,S10,Sakleshpur,199,7.0,164898,207.0,0.12553214714550814,0.606435493456561,(0-5),Less than 1000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,10,VENU M.R,Independent,783,10,793,0.48,Karnataka,S10,Sakleshpur,199,8.0,164898,148.0,0.08975245303157103,0.4809033463110529,(0-5),Less than 1000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,6,H.S. KUMARASWAMY,Karunaadu Party,641,4,645,0.39,Karnataka,S10,Sakleshpur,199,9.0,164898,231.0,0.1400865989884656,0.3911508932794819,(0-5),Less than 1000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,8,PRADEEPA BAYYA,Karnataka Rashtra Samithi,410,4,414,0.25,Karnataka,S10,Sakleshpur,199,10.0,164898,100.0,0.0606435493456561,0.2510642942910163,(0-5),Less than 1000
199,Sakleshpur,Central Karnataka,SC,Rural,Hassan ,9,RAVI G.C,Independent,313,1,314,0.19,Karnataka,S10,Sakleshpur,199,11.0,164898,,,0.19042074494536018,(>20),>20000
200,Belthangady,Karawali Coastal & Hills,Billavas,Rural,Dakshina Kannada ,4,HARISH POONJA,Bharatiya Janata Party,99489,1515,101004,53.44,Karnataka,S10,Belthangady,200,1.0,189007,18216.0,9.63773828482543,53.43929060828435,(5-10),Between 10000 & 20000
200,Belthangady,Karawali Coastal & Hills,Billavas,Rural,Dakshina Kannada ,3,RAKSHITH SHIVARAM,Indian National Congress,81840,948,82788,43.8,Karnataka,S10,Belthangady,200,2.0,189007,80275.0,42.47197193754729,43.80155232345892,(>20),>20000
200,Belthangady,Karawali Coastal & Hills,Billavas,Rural,Dakshina Kannada ,5,AKBAR BELTHANGADY,Social Democratic Party Of India,2502,11,2513,1.33,Karnataka,S10,Belthangady,200,3.0,189007,1621.0,0.8576401932203569,1.3295803859116329,(0-5),Between 1000 & 5000
200,Belthangady,Karawali Coastal & Hills,Billavas,Rural,Dakshina Kannada ,9,NOTA,None of the Above,886,6,892,0.47,Karnataka,S10,Belthangady,200,4.0,189007,336.0,0.1777711936594941,0.47194019269127596,(0-5),Less than 1000
200,Belthangady,Karawali Coastal & Hills,Billavas,Rural,Dakshina Kannada ,1,ASHRAF ALIKUNHI MUNDAJE,Janata Dal  (Secular),550,6,556,0.29,Karnataka,S10,Belthangady,200,5.0,189007,102.0,0.05396625521806071,0.2941689990317819,(0-5),Less than 1000
200,Belthangady,Karawali Coastal & Hills,Billavas,Rural,Dakshina Kannada ,6,ADITHYA NARAYANA KOLLAJE,Sarvodaya Karnataka Paksha,452,2,454,0.24,Karnataka,S10,Belthangady,200,6.0,189007,146.0,0.07724581629251827,0.2402027438137212,(0-5),Less than 1000
200,Belthangady,Karawali Coastal & Hills,Billavas,Rural,Dakshina Kannada ,7,SHAILEESH R .J.,Tuluvere Paksha,304,4,308,0.16,Karnataka,S10,Belthangady,200,7.0,189007,30.0,0.015872428005311974,0.16295692752120292,(0-5),Less than 1000
